rlregion,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RL42475,101.60288716742173,-1.0402809654964977,0.13970862391886918,-7.446075527167198,9.615776987104471e-14,3.019729133782088e-13
RL61760,74.61288500310967,-1.0348858729152444,0.13907293251894434,-7.441317689725666,9.968588837841666e-14,3.1295250123914697e-13
RL4577,273.0163696097059,0.8900795808809056,0.11969949084301955,7.435951269401843,1.0381810749240505e-13,3.258209701423514e-13
RL9487,72.79797275657899,-1.0585196664493355,0.14235690161382764,-7.4356750845897706,1.0403526900727374e-13,3.263981922209036e-13
RL29241,500.0174922692674,1.2603225829967666,0.16953321962354415,7.434074488736588,1.053026213802217e-13,3.302688412500086e-13
RL32929,112.6134547553532,-1.3358268867172156,0.17971912638132853,-7.432858781445746,1.0627534628734722e-13,3.3321325049225724e-13
RL2086,149.33984771414387,-0.9725017791889832,0.13089682460060745,-7.429529189545138,1.0898489617770889e-13,3.4159964266361355e-13
RL35769,50.917232491880824,-1.278845640834555,0.17219472615280154,-7.426741047224278,1.113059636153104e-13,3.4876342141108746e-13
RL52663,93.129461366377555,-0.9001068548683099,0.12120098454512886,-7.426563886807021,1.1145507626157271e-13,3.491192500442246e-13
RL58643,151.94526822793236,-0.8886747776330989,0.11968487427892598,-7.425121870972931,1.1267611905555392e-13,3.5271899557715636e-13
RL26065,108.84453241554858,-1.2460461266329024,0.1678148848736674,-7.42512279271852,1.1267533437382576e-13,3.5271899557715636e-13
RL23001,81.23507598021675,-0.926275678465183,0.12478682634118218,-7.422864300856839,1.146141910282012e-13,3.586715601966016e-13
RL1404,365.62000441386914,0.6859944928513239,0.09244433239055438,7.420622499096724,1.1657113379075863e-13,3.646793672587607e-13
RL49719,889.5603531572632,0.6894729161832348,0.09297093570577683,7.416004915398456,1.2070602159536602e-13,3.7749462804665426e-13
RL12349,756.651645614837,0.9254580522401286,0.12480850115610875,7.4150241663633025,1.2160263122817982e-13,3.8017759906422344e-13
RL13220,66.1784811929266,-1.067202014552908,0.14398505793176047,-7.411894191539598,1.2450808113406165e-13,3.891372873126943e-13
RL10530,55.89608333028268,-1.3533494472778875,0.18264028734531648,-7.4099174226501345,1.263780835812993e-13,3.9485611860272326e-13
RL56129,138.6163076087694,0.8020191081401289,0.10827020188080631,7.40757008122202,1.2863451269390674e-13,4.017782807424186e-13
RL72,55.07663600320228,-1.1830424880451125,0.1597342804303254,-7.4063155689435405,1.2985662304779823e-13,4.054664668773859e-13
RL29377,281.5516811474358,1.3805249489355234,0.18640222527474923,7.406161310041692,1.3000768322425603e-13,4.0580910656776676e-13
RL50089,136.05658760156794,-1.5708763773422072,0.21211357636766542,-7.405826653072601,1.3033599464830135e-13,4.0670462899469945e-13
RL44421,856.6316158004257,1.2119629198031683,0.1636701522458968,7.404911055390994,1.3123840086180655e-13,4.0939043724998106e-13
RL26009,722.4554356715887,0.9602149557260539,0.12968654482929529,7.404121661117368,1.3202134849977593e-13,4.117020140577325e-13
RL53004,133.76684426962692,-1.0254909628611943,0.1385781074422692,-7.400093577467911,1.3608856259238127e-13,4.242506935419632e-13
RL379,58.66546183019183,-1.0355094261658544,0.1399362597490687,-7.399864967255178,1.3632304995370155e-13,4.248468265773879e-13
RL53918,97.94041512159752,-1.0237941125749785,0.13837467088324912,-7.398710371197808,1.3751340817932997e-13,4.2842058005108515e-13
RL29408,70.21725509437685,-1.0545349380118803,0.1425350598410244,-7.39842491516157,1.378092770610331e-13,4.292061848205978e-13
RL15966,273.6799832624356,1.0329610982642587,0.13969239722012067,7.394540567848997,1.418980300172323e-13,4.4180046124578983e-13
RL55763,528.4136490417786,0.9346602423446082,0.12643397808614631,7.392476741558931,1.4411871534828775e-13,4.4857235648817296e-13
RL1015,165.65312148998146,0.9481457843779182,0.1283563879255256,7.386821954884297,1.5037974608823218e-13,4.679116307308112e-13
RL61451,1253.6917916443263,1.2575553518544667,0.17031246592140345,7.383812717706811,1.538197771604412e-13,4.784637984528136e-13
RL58807,413.80083786455873,1.5239880387405953,0.20642574301818914,7.382742173810703,1.5506212900437194e-13,4.821754613118849e-13
RL47355,206.97416413192417,1.0701202478381735,0.14499516857860323,7.380385555799063,1.5783179612687122e-13,4.906325539619739e-13
RL57884,444.09822868108,0.7623314318878359,0.10329584619259777,7.3800782895611245,1.5819648075722425e-13,4.916105826063108e-13
RL46734,44.184486782176336,-0.9535676886204839,0.1292215809316548,-7.37932225983851,1.5909731714841119e-13,4.942536078447952e-13
RL48871,1580.0559435199812,0.8286589010417265,0.11231480453826355,7.37800243207847,1.6068203420433853e-13,4.990188412038597e-13
RL17008,80.94885436404547,-1.2611347603577454,0.17099275950968448,-7.375369366363836,1.638900307207984e-13,5.088207719501234e-13
RL38488,296.80244518563404,0.8579914665292556,0.11634353143638462,7.37463833129731,1.6479179350450338e-13,5.114587269956457e-13
RL2931,121.69126759733227,-1.075670205439899,0.14586437500088514,-7.374454560500955,1.650192482974153e-13,5.120028493777624e-13
RL56795,481.06576654302233,0.8126853987303726,0.11022466315601842,7.372990540057721,1.668423308614592e-13,5.174957956599903e-13
RL46387,127.18842022932833,0.9798164567726574,0.13292780662753803,7.371042083904162,1.6929938540569433e-13,5.249510466321182e-13
RL56358,209.64385014617406,0.8728344415671181,0.11843729237274955,7.369591317742271,1.7115189657704208e-13,5.305276592129272e-13
RL48877,81.04784619829972,-1.0661220516429082,0.14466744672156281,-7.369467532629106,1.713108792032202e-13,5.308528980042986e-13
RL64100,93.74670061581662,-1.0753724267424256,0.146007108524241,-7.365205965734782,1.7687356806034008e-13,5.479174884392869e-13
RL39548,52.60357260686634,-1.1733138055757644,0.15931223016547122,-7.364869629639171,1.773200728280117e-13,5.491274409243377e-13
RL15576,54.49286008939782,-1.138773607457322,0.15462367338888414,-7.364807616446061,1.7740251960473945e-13,5.49209565737245e-13
RL722,263.47967996473983,0.8832125733648516,0.11994252791350042,7.363631471914638,1.7897335853449995e-13,5.538980084490355e-13
RL35842,46.086868284138085,-1.358179614805506,0.18450623806320054,-7.361158240841033,1.823212801355138e-13,5.640815913455405e-13
RL12472,141.21819774445044,-1.102913163161183,0.14996708020750393,-7.354368449629897,1.9183192135273723e-13,5.933195173807495e-13
RL52730,279.09416439669263,0.7970162106791802,0.10838587819604914,7.353506046585991,1.930742683549876e-13,5.969739657575498e-13
RL3275,125.99008208221896,-1.0348240080681725,0.1407395024404459,-7.352761592333039,1.94153056830888e-13,6.001205596724331e-13
RL48623,67.03431994938255,-1.6475570867685745,0.22424693709971155,-7.347066176587228,2.0260457394909364e-13,6.260468584581811e-13
RL46040,30.48250415618764,-1.093150884757238,0.14880768089073088,-7.346064922280027,2.0412725527524062e-13,6.305535221147729e-13
RL646,88.44893152868653,-1.1114868953592536,0.15132728725930797,-7.3449205063370835,2.0588142465765236e-13,6.357721981566497e-13
RL56653,894.062544786746,0.7961449137839923,0.1084382953048213,7.341916539226477,2.1055668873293007e-13,6.500052446895231e-13
RL53127,76.76941982177647,-1.1632466269281092,0.15848640289744229,-7.3397250846866315,2.1403303127142766e-13,6.605293422644311e-13
RL36116,40.286304722944884,-1.4382413653768193,0.19595990144224548,-7.339467691050594,2.1444502120322318e-13,6.615928709442827e-13
RL12886,111.35142938265432,-0.9644907383988411,0.13144297415048034,-7.3377123778001225,2.1727546079789923e-13,6.701146435412595e-13
RL58471,104.0869932697708,-1.1370022907219621,0.15498054441960615,-7.3364195162687995,2.1938363673813207e-13,6.764041798331105e-13
RL31224,35.234849046809884,-1.7134784144465312,0.23356809887590207,-7.336097792005944,2.199113638534397e-13,6.778184535595662e-13
RL37067,135.89877154611122,-0.9568405537875045,0.13042998823303112,-7.33604722924591,2.1999441570795854e-13,6.778616762636187e-13
RL39842,58.34656044247979,-0.9858658605510091,0.13439762208212913,-7.335441247230964,2.2099217206397047e-13,6.807224371606619e-13
RL34055,104.2368750148018,-1.2911691891213657,0.17602691999809633,-7.335066642848317,2.2161118448725567e-13,6.824151243853404e-13
RL21935,71.82844990240918,-0.928774235543468,0.1266243070073794,-7.334881094270005,2.2191842342332542e-13,6.83146996243591e-13
RL48241,115.55463909318784,-0.8236146128957874,0.11230945305795127,-7.333439799326645,2.2431927039162528e-13,6.902014011007354e-13
RL50112,353.18298096905414,1.0691395569205964,0.1457900130630686,7.333421092829505,2.243505979952696e-13,6.902014011007354e-13
RL42509,936.1277328204264,0.8634827662728333,0.11775594788602516,7.332816573380989,2.253652982162728e-13,6.931059281189473e-13
RL31607,92.83450276172374,-0.8791932268562198,0.11990950082513537,-7.332139828839349,2.265065789349248e-13,6.963978100003011e-13
RL31516,1759.8750629532594,0.8841538385903717,0.12058959629911553,7.3319246910594105,2.2687058116505985e-13,6.97298625051921e-13
RL1712,230.45187431076067,-0.8288914462670413,0.11306368417261291,-7.331190844635693,2.281165405096242e-13,7.00908769650973e-13
RL12065,35.801518443106126,-1.4272441724709826,0.1947104292069638,-7.330085903893315,2.300052516605296e-13,7.064909513000941e-13
RL2366,48.885499170356546,-1.2188904006410899,0.1663206570231763,-7.328556912033128,2.326441653501675e-13,7.143732657093949e-13
RL44086,55.73862081936727,-1.2101273580040661,0.16512977058898662,-7.328341544276183,2.3301825403130046e-13,7.152982977766084e-13
RL16053,61.35196710153738,-1.5376351373198154,0.2098358179072389,-7.327801100189436,2.3395959642716734e-13,7.179635115358698e-13
RL57841,590.2810355679875,1.2093231388686265,0.1650449408032215,7.327235436501316,2.3494886731052007e-13,7.207740946545789e-13
RL25411,44.92781978751086,-1.3525128002382638,0.1846019373434567,-7.326644669616217,2.359864269735523e-13,7.237310158901573e-13
RL59172,254.23322134330874,0.6990215518757114,0.09542300385247748,7.3255035332611,2.380033565026805e-13,7.296887170953239e-13
RL47144,82.85273296173071,-0.8165546431772129,0.11153041951326573,-7.321362608880797,2.454655576998035e-13,7.523320151723066e-13
RL36887,116.67492875244817,-0.9038946675753718,0.12346493157903224,-7.321064014009288,2.4601244103182314e-13,7.537729082472709e-13
RL61533,2094.9980385702497,1.283352290121459,0.17533805135162941,7.319302799526252,2.492625795731135e-13,7.634929917055443e-13
RL47434,110.50931248256808,-1.0643821055343217,0.14543423135729167,-7.318649093825988,2.504796275273298e-13,7.669815847578355e-13
RL49400,85.13582695978305,-1.0259612946120802,0.14020591439008903,-7.317532210214693,2.5257252491607545e-13,7.731490631782608e-13
RL15829,84.1929326436528,-1.3914922757581631,0.19018193855746304,-7.316637354276032,2.5426175714779336e-13,7.780774244909102e-13
RL39408,380.70965138812244,0.8696629140095911,0.11886504383958403,7.316389124318641,2.54732307264736e-13,7.792745349967936e-13
RL25921,167.4416722880542,-1.1296133110046853,0.15442525227691728,-7.314952019499043,2.574733731997853e-13,7.874146760578921e-13
RL58332,1004.0127457749784,0.7655225353298354,0.10468063036130468,7.31293394668754,2.61371517788279e-13,7.990872679579388e-13
RL10794,210.4708546389633,-1.2480322675964057,0.1707592117230319,-7.30872586610841,2.696873244853239e-13,8.242544433382759e-13
RL26238,394.51383401888125,1.0743136193883467,0.1470532606921342,7.305608963255115,2.7601379811733665e-13,8.433277839179359e-13
RL61482,86.5662272606339,-1.3009042769626435,0.17820872236798152,-7.299891159515854,2.8800060463159486e-13,8.796783631360068e-13
RL1533,137.65723790343583,-0.9690337284344843,0.13274735757078945,-7.299834408513428,2.881221034767312e-13,8.797758259146456e-13
RL44249,639.6015761809185,1.0287101731329225,0.14092460423235187,7.299720149909514,2.883668737139851e-13,8.802495181446483e-13
RL47933,32.03523812183345,-1.493129152818443,0.20458901174835417,-7.298188402488603,2.916680448642256e-13,8.900497826496878e-13
RL37723,72.8715660686732,-1.1073029152836062,0.15173984694291617,-7.297377304592699,2.934310986040788e-13,8.951517205007935e-13
RL14279,109.86028012313247,1.1459768457302846,0.1570425363074919,7.297238523239607,2.937338094679532e-13,8.957968971972982e-13
RL13892,97.68139978752781,-1.1150655593105068,0.15282782756960225,-7.296220701708747,2.959632821427434e-13,9.023158741514251e-13
RL28686,95.21994833282979,-1.5101857976936208,0.20702010109688224,-7.294875182129667,2.9893608151662913e-13,9.11096313002265e-13
RL6618,476.4008701281155,1.9836061480390152,0.27196432838328244,7.293626189253381,3.0172185105715607e-13,9.193014512507827e-13
RL14755,564.0068629883832,1.046913855745805,0.1435959168933175,7.290693763413862,3.083629663115865e-13,9.392445189763584e-13
RL46382,1266.4288790042142,1.0273702623872802,0.14095386152809558,7.288698949070651,3.1296249072640236e-13,9.529586539327971e-13
RL38588,1213.778761688653,0.8775390697427714,0.12042035802662218,7.287298295100299,3.162322334852082e-13,9.624743957900053e-13
RL28619,113.5493621163893,-1.0012988247175074,0.13740371142979688,-7.287276408316648,3.1628359218068706e-13,9.624743957900053e-13
RL36170,960.3964931026105,1.0867807512880503,0.14915917799329884,7.286046798520673,3.191821440701199e-13,9.709940070534626e-13
RL45411,109.9654586883677,-1.3360117213878215,0.18339355031999416,-7.284943876470476,3.2180424089778146e-13,9.786675892276908e-13
RL39070,147.64293993441953,-0.9078426063442337,0.12463141623293612,-7.284219611590355,3.2353761041416476e-13,9.83634468813343e-13
RL16144,1034.0448860913614,0.8007063112190378,0.10992554170924719,7.284078829803761,3.23875603672781e-13,9.843572974517824e-13
RL52515,1057.6567403182469,0.9266402629256854,0.1272533309015132,7.281854678074022,3.29261661432535e-13,1.0003823926945773e-12
RL59352,81.56845344296792,-0.859308240459166,0.11800738175462828,-7.281817693794089,3.2935196289018007e-13,1.0003823926945773e-12
RL57342,1243.2494495562173,0.9020615682386572,0.12393074543184288,7.278755284617861,3.3691419440221805e-13,1.023035679972103e-12
RL41127,111.62578358872159,-0.8992242296767688,0.123554200253142,-7.277973778587923,3.38871176509002e-13,1.028659954657929e-12
RL38871,65.9057340910107,-1.332553697569839,0.18318726424665374,-7.2742704196707315,3.482976613905123e-13,1.0569477858018636e-12
RL62980,1102.6999193684226,1.1292843484210426,0.1552698464375797,7.27304350671222,3.514770580038973e-13,1.0662665151678318e-12
RL50506,503.42725416857184,0.9617021828514832,0.1322464042331526,7.2720478747836985,3.5407805246030346e-13,1.0738253474861582e-12
RL57343,414.00739764716275,1.5735468969352921,0.21640751472389838,7.271221144713427,3.5625216376487624e-13,1.080085288104688e-12
RL36511,57.697678688675374,-1.0265702842515332,0.1412299036304327,-7.268788392986798,3.6272607791593325e-13,1.0993734830661928e-12
RL37023,877.103722056764,0.9668305728272958,0.1330294982824565,7.267790868266383,3.6541391412483227e-13,1.1071782279252864e-12
RL16490,57.471261156550476,-1.5000460952811716,0.2065353984759113,-7.262900724769103,3.78876012886857e-13,1.1476133394660505e-12
RL54992,41.89931290912511,-1.622230952509182,0.22336189636954668,-7.262791813986221,3.7918131165473386e-13,1.1481839285999035e-12
RL15603,60.30476459650445,-0.8825250968137416,0.12151891755461575,-7.262450279950012,3.80140267584708e-13,1.150732869199085e-12
RL26205,608.5148670212013,1.637591481065181,0.22552232237803313,7.26132767611429,3.8330911381235163e-13,1.1599677958820626e-12
RL9306,160.04295598392463,-0.9746981683945442,0.13423911371068192,-7.260910337170855,3.844937656825426e-13,1.1631943250161947e-12
RL25603,234.21473478783153,0.7702083150575512,0.10608418709585336,7.260349880059148,3.8609032852617196e-13,1.1676646215358818e-12
RL26057,76.65552028132937,0.987402888692745,0.13610746809087285,7.254582739232945,4.029019295447934e-13,1.2181332968380145e-12
RL1915,957.4793708503009,0.8959814792906012,0.1236121088438411,7.248330990149943,4.2193849665107307e-13,1.2752957947410088e-12
RL61798,134.59615686014064,-1.240712075874097,0.17118571423851928,-7.247754763843014,4.237369245636601e-13,1.2803374151431208e-12
RL55356,94.31716123989713,-0.9359740373578297,0.12914897179622006,-7.247243430127129,4.253391217147081e-13,1.2847831975510409e-12
RL43957,35.06213546835728,-1.280532623894748,0.17672882171700072,-7.245748664274409,4.300569644717949e-13,1.2986344991122466e-12
RL62411,50.40344875308901,-1.315313668611121,0.18169550726143374,-7.239109477366293,4.5164036099851395e-13,1.3633902075024306e-12
RL64015,158.862916056502,-1.0934708226092227,0.15105952163689074,-7.2386752636331835,4.5308842920639743e-13,1.367341233806645e-12
RL54461,1562.6827791551461,0.8895595855744127,0.12292677393995881,7.236499885768586,4.604120534768412e-13,1.3890157803817452e-12
